title,abstract,year,citationCount,url,paperId,authors
"Methane emissions in the United States, Canada, and Mexico: evaluation of national methane emission inventories and 2010–2017 sectoral trends by inverse analysis of in situ (GLOBALVIEWplus CH4 ObsPack) and satellite (GOSAT) atmospheric observations","Abstract. We quantify methane emissions and their 2010–2017 trends by sector in the
contiguous United States (CONUS), Canada, and Mexico by inverse analysis of in
situ (GLOBALVIEWplus CH4 ObsPack) and satellite (GOSAT) atmospheric
methane observations. The inversion uses as a prior estimate the national
anthropogenic emission inventories for the three countries reported by the US
Environmental Protection Agency (EPA), Environment and Climate Change Canada
(ECCC), and the Instituto Nacional de Ecología y Cambio Climático
(INECC) in Mexico to the United Nations Framework Convention on Climate Change
(UNFCCC) and thus serves as an evaluation of these inventories in terms of
their magnitudes and trends. Emissions are optimized with a Gaussian mixture
model (GMM) at 0.5∘×0.625∘ resolution and for
individual years. Optimization is done analytically using lognormal error
forms. This yields closed-form statistics of error covariances and information
content on the posterior (optimized) estimates, allows better representation
of the high tail of the emission distribution, and enables construction of a
large ensemble of inverse solutions using different observations and
assumptions. We find that GOSAT and in situ observations are largely
consistent and complementary in the optimization of methane emissions for
North America. Mean 2010–2017 anthropogenic emissions from our base GOSAT + in situ inversion, with ranges from the inversion ensemble, are 36.9
(32.5–37.8) Tg a−1 for CONUS, 5.3 (3.6–5.7) Tg a−1
for Canada, and 6.0 (4.7–6.1) Tg a−1 for Mexico. These are higher
than the most recent reported national inventories of 26.0 Tg a−1
for the US (EPA), 4.0 Tg a−1 for Canada (ECCC), and
5.0 Tg a−1 for Mexico (INECC). The correction in all three
countries is largely driven by a factor of 2 underestimate in emissions from
the oil sector with major contributions from the south-central US, western
Canada, and southeastern Mexico. Total CONUS anthropogenic emissions in our
inversion peak in 2014, in contrast to the EPA report of a steady decreasing
trend over 2010–2017. This reflects offsetting effects of increasing
emissions from the oil and landfill sectors, decreasing emissions from the gas
sector, and flat emissions from the livestock and coal sectors. We find
decreasing trends in Canadian and Mexican anthropogenic methane emissions over
the 2010–2017 period, mainly driven by oil and gas emissions. Our best
estimates of mean 2010–2017 wetland emissions are 8.4
(6.4–10.6) Tg a−1 for CONUS, 9.9 (7.8–12.0) Tg a−1
for Canada, and 0.6 (0.4–0.6) Tg a−1 for Mexico. Wetland
emissions in CONUS show an increasing trend of +2.6 (+1.7 to
+3.8)% a−1 over 2010–2017
correlated with precipitation.
",2022,23,https://www.semanticscholar.org/paper/a3ba29cd5aced1f39656bf3e764b2ae30c94eb7f,a3ba29cd5aced1f39656bf3e764b2ae30c94eb7f,"[{'authorId': '144430412', 'name': 'Xiao Lu'}, {'authorId': '2131452957', 'name': 'D. Jacob'}, {'authorId': '1792017749', 'name': 'Haolin Wang'}, {'authorId': '12883446', 'name': 'J. Maasakkers'}, {'authorId': '1992910791', 'name': 'Yuzhong Zhang'}, {'authorId': '90561890', 'name': 'T. Scarpelli'}, {'authorId': '48491370', 'name': 'Lu Shen'}, {'authorId': '46988953', 'name': 'Z. Qu'}, {'authorId': '93886760', 'name': 'M. Sulprizio'}, {'authorId': '46258000', 'name': 'H. Nesser'}, {'authorId': '143861203', 'name': 'A. A. Bloom'}, {'authorId': '2152945192', 'name': 'Shuang Ma'}, {'authorId': '5280964', 'name': 'J. Worden'}, {'authorId': '13870826', 'name': 'S. Fan'}, {'authorId': '144152231', 'name': 'R. Parker'}, {'authorId': '66089230', 'name': 'H. Boesch'}, {'authorId': '3485320', 'name': 'R. Gautam'}, {'authorId': '48355182', 'name': 'D. Gordon'}, {'authorId': '31680361', 'name': 'M. Moran'}, {'authorId': '1409434820', 'name': 'F. Reuland'}, {'authorId': '2005341191', 'name': 'Claudia A. Octaviano Villasana'}, {'authorId': '2182298', 'name': 'A. Andrews'}]"
"A Comprehensive Methodology for Evaluating the Economic Impacts of Floods: An Application to Canada, Mexico, and the United States","In 2020, we developed a comprehensive methodology (henceforth, the methodology) to assess flood-related economic costs. The methodology covers direct damages, indirect effects, and losses and additional costs across 105 social, infrastructure, economic, and emergency response indicators. As a companion paper, this study presents findings from analysis of applying the methodology to investigate economic costs for major flood events between 2013 and 2017 and to assess gaps in the existing datasets across Canada, Mexico, and the United States. In addition, we conducted one case study from each country for an in-depth examination of the applicability of the methodology. Applying the methodology, Mexico showed the most complete flood indicator data availability and accessibility among the three countries. We found that most flood-related economic cost assessments evaluated only direct damages, and indirect effect data were rarely included in datasets in the three countries. Moreover, few of the records from Canada and the United States captured the losses and additional costs. Flood-related economic cost data at the municipal or county level were easily accessible in Mexico and the United States. Mexico’s National Center for Prevention of Disasters (Centro Nacional de Prevención de Desastres), unique among the three nations, provided access to centralized and comprehensive flood cost data. In the United States and Canada, data collection by multiple agencies that focus on different jurisdictions and scales of flood damage complicated comprehensive data collection and led to incomplete economic cost assessments. Our analysis strongly suggests that countries should aim to expand the set of data indicators available and become more granular across space and time while maintaining data quality. This study provides significant insights about approaches for collating spatial, temporal, and outcome-specific localized flood economic costs and the major data gaps across the three countries.",2022,2,https://www.semanticscholar.org/paper/5d9e47a5a262aa4a6280bc8bdeee835a171bf90a,5d9e47a5a262aa4a6280bc8bdeee835a171bf90a,"[{'authorId': '88438689', 'name': 'Xin Wen'}, {'authorId': '2140173269', 'name': 'Ana M. Ferreira'}, {'authorId': '2189673348', 'name': 'Lynn M. Rae'}, {'authorId': '2000410057', 'name': 'Hirmand Saffari'}, {'authorId': '15329479', 'name': 'Z. Adeel'}, {'authorId': '11547546', 'name': 'Laura A. Bakkensen'}, {'authorId': '2189620203', 'name': 'Karla M. Méndez Estrada'}, {'authorId': '6674154', 'name': 'G. Garfin'}, {'authorId': '48191121', 'name': 'R. McPherson'}, {'authorId': '2189671073', 'name': 'Ernesto Franco Vargas'}]"
"Adults' Exposure to Unhealthy Food and Beverage Marketing: A Multi-country Study in Australia, Canada, Mexico, United Kingdom, and United States.","BACKGROUND
Food marketing increases product appeal, purchasing and consumption, using diverse strategies and locations to reach consumers.


OBJECTIVES
The aim of this study was to examine differences in adults' self-reported exposure to various marketing strategies (brand and licensed characters, celebrities, sponsorship of sports and cultural events) and locations (television, radio, digital media) across five countries: Australia, Canada, Mexico, the United Kingdom (UK), and the United States (US).


METHODS
We analyzed cross-sectional survey data on self-reported exposure to food marketing strategies and locations collected in 2018 by the International Food Policy Study (IFPS). Participants (n = 21,678) aged ≥ 18 years completed an online survey. Exposure to unhealthy food marketing strategies and locations in the last 30 days were self-reported. Regression models examined differences in marketing exposure and locations across countries.


RESULTS
The average number of unhealthy food marketing strategies to which participants reported being exposed ranged from 0.5 in the UK to 2.3 in Mexico. Self-reported exposure to strategies across all countries was highest for brand characters (32%), followed by licensed characters (22%). In total, the reported mean exposure of marketing locations was 1.6 in the last month. Television was the most prevalent location (44%), followed by digital marketing (32%). Adjusted models indicated that the odds of reporting exposure to marketing strategies and marketing locations was higher for Mexico compared to the rest of the countries.


CONCLUSIONS
Adults report a variety of exposures to unhealthy food marketing in all countries, but exposure was highest in Mexico. Special attention should be paid to regulating marketing strategies such as brand characters, licensed characters, and locations such as television, and digital marketing.",2022,1,https://www.semanticscholar.org/paper/45d166118e91baf9971623375379d5c5755936a2,45d166118e91baf9971623375379d5c5755936a2,"[{'authorId': '89573275', 'name': 'Claudia Nieto'}, {'authorId': '46728613', 'name': 'Alejandra Jáuregui'}, {'authorId': '1402238358', 'name': 'Alejandra Contreras-Manzano'}, {'authorId': '2248226874', 'name': 'M. P. Kent'}, {'authorId': '2250746091', 'name': 'Gary Sacks'}, {'authorId': '2234689411', 'name': 'C. White'}, {'authorId': '7749861', 'name': 'Elise Pauzé'}, {'authorId': '4808531', 'name': 'L. Vanderlee'}, {'authorId': '3627615', 'name': 'James F. Thrasher'}, {'authorId': '2250747960', 'name': 'Simón Barquera'}, {'authorId': '2248030676', 'name': 'David Hammond'}]"
"Low- and no-calorie sweetener intakes from beverages – an up-to-date assessment in four regions: Brazil, Canada, Mexico and the United States","Abstract The current assessment estimated exposure to four low- and no-calorie sweeteners (LNCS) (aspartame, acesulfame potassium (AceK), steviol glycosides and sucralose) from beverages in Brazil, Canada, Mexico and the United States, using up-to-date nationally representative consumption data and industry reported-use level information. Two modelling scenarios were applied – the probabilistic model was guided by reported use level data, with estimated intake for an individual leveraging market-weighted average use level of a particular LNCS in any given LNCS-sweetened beverage type, while the distributional (brand-loyal) model assumed consumer behaviour-led patterns, namely that an individual will be brand loyal to a pre-determined beverage type. Consumer-only and general population intake estimates were derived for the overall population and individual age categories, and compared to the respective acceptable daily intake (ADI) as established by the Joint FAO/WHO Expert Committee on Food Additives (JECFA) for each LNCS. The mean, 90th percentile and 95th percentile intake estimates were substantially lower than the ADI in both modelling scenarios, regardless of the population group or market. In the probabilistic model, the highest consumer-only intake was observed for AceK in Brazilian adolescents (95th percentile, 12.4% of the ADI), while the highest 95th percentile intakes in the distributional model were observed for sucralose in Canadian adults at 20.9% of the ADI. This study provides the latest insights into current intakes of LNCS from water-based non-alcoholic LNCS-sweetened beverages in these regions, aligning well with those published elsewhere.",2022,1,https://www.semanticscholar.org/paper/910c0d4bd25d12cba8927da10dbb5c60961251b8,910c0d4bd25d12cba8927da10dbb5c60961251b8,"[{'authorId': '21079483', 'name': 'Y. Lenighan'}, {'authorId': '2140471072', 'name': 'Jwar Meetro'}, {'authorId': '49693787', 'name': 'D. Martyn'}, {'authorId': '50819910', 'name': 'Maryse Darch'}, {'authorId': '2196758639', 'name': 'Luke S. Gwenter'}, {'authorId': '2195879022', 'name': 'Ellen Thornton'}, {'authorId': '48051276', 'name': 'Maia M. Jack'}]"
2022 Source Labeled Unlabeled Belgium France Norway Validation China Target United States Canada UK Japan Mexico Extra,"Machine learning systems deployed in the wild are often trained on a source distribution but deployed on a different target distribution. Unlabeled data can be a powerful point of leverage for mitigating these distribution shifts, as it is frequently much more available than labeled data and can often be obtained from distributions beyond the source distribution as well. However, existing distribution shift benchmarks with unlabeled data do not reflect the breadth of scenarios that arise in real-world applications. In this work, we present the WILDS 2.0 update, which extends 8 of the 10 datasets in the WILDS benchmark of distribution shifts to include curated unlabeled data that would be realistically obtainable in deployment. These datasets span a wide range of applications (from histology to wildlife conservation), tasks (classification, regression, and detection), and modalities (photos, satellite images, microscope slides, text, molecular graphs). The update maintains consistency with the original WILDS benchmark by using identical labeled training, validation, and test sets, as well as identical evaluation metrics. We systematically benchmark state-of-the-art methods that use unlabeled data, including domain-invariant, self-training, and self-supervised methods, and show that their success on WILDS is limited. To facilitate method development, we provide an open-source package that automates data loading and contains the model architectures and methods used in this paper. Code and leaderboards are available at https://wilds.stanford.edu.",2022,0,https://www.semanticscholar.org/paper/0dc416936f7e9c609af49cc302898b35717ca2d0,0dc416936f7e9c609af49cc302898b35717ca2d0,"[{'authorId': '2389237', 'name': 'Shiori Sagawa'}, {'authorId': '2572525', 'name': 'Pang Wei Koh'}, {'authorId': '2110585783', 'name': 'Tony Lee'}, {'authorId': '8687620', 'name': 'Irena Gao'}, {'authorId': None, 'name': 'Sang Michael Xie'}, {'authorId': '1992682771', 'name': 'Kendrick Shen'}, {'authorId': None, 'name': 'Ananya Kumar'}, {'authorId': '48594758', 'name': 'Weihua Hu'}, {'authorId': '19168196', 'name': 'Michihiro Yasunaga'}, {'authorId': '66977188', 'name': 'H. Marklund'}, {'authorId': '2134791809', 'name': 'Sara Beery'}, {'authorId': '146593857', 'name': 'Etienne David'}, {'authorId': '2351671', 'name': 'I. Stavness'}, {'authorId': '2109155646', 'name': 'Wei Guo'}, {'authorId': '1702139', 'name': 'J. Leskovec'}, {'authorId': '2142735650', 'name': 'Kate Saenko'}, {'authorId': '2117567142', 'name': 'Tatsunori Hashimoto'}, {'authorId': '1736651', 'name': 'S. Levine'}, {'authorId': '46881670', 'name': 'Chelsea Finn'}, {'authorId': '145419642', 'name': 'Percy Liang'}]"
"Sport development and delivery in Canada, México, and the United States",,2022,0,https://www.semanticscholar.org/paper/3ccbce719253a7aa12dc1507a458d20ba6caa3c2,3ccbce719253a7aa12dc1507a458d20ba6caa3c2,"[{'authorId': '70405048', 'name': 'H. Mars'}, {'authorId': '145176591', 'name': 'T. Hopper'}, {'authorId': '115307019', 'name': 'G. Inglis'}, {'authorId': '1422115567', 'name': 'Edtna E Jáuregui-Ulloa'}, {'authorId': '1402048108', 'name': 'J. López-Taylor'}, {'authorId': '2151381765', 'name': 'Martín Francisco González-Villalobos'}]"
"‘An Introduction to the United States-Mexico-Canada Agreement: Understanding the New NAFTA’ by David Gantz Edward Elgar Publishing: 2020, ISBN 9781839105319","The United States – Mexico – Canada Agreement (USMCA), which is a modified and modernized version of the North American Free Trade Agreement (NAFTA), came into effect on 1 July 2020. 1 The USMCA consists of 34 chapters and numerous annexes and side letters, and covers a few new areas compared to NAFTA, such as small and medium-sized enterprises, state-owned enterprises, corruption, and digital trade. Like its predecessor, the USMCA will govern most economic relationships in North America, including more than $1.1 trillion in annual trade of goods and services, 2 for at least the next 16 years. 3 Professor to NAFTA. on NAFTA issues, on NAFTA dispute resolution, served arbitrator proceedings Chapters 11 (investment), 19 (bi-national appeals of anti-dumping/countervailing duty decisions) and 20 (state-to-state dispute settlement). It is therefore no surprise that Gantz would also be the author of one of the first commentaries on the key provisions of the USMCA.",2022,2,https://www.semanticscholar.org/paper/a4ffef0b70fa6fbc1e06db1467053117fbbf0574,a4ffef0b70fa6fbc1e06db1467053117fbbf0574,"[{'authorId': '2160822272', 'name': 'Iryna Polovets'}]"
"Value-added and global export chains between Mexico, the United States, and Canada","This article sets out to disaggregate by origin and destination the value-added contained in the bilateral exports of the member countries of the United States-Mexico-Canada Agreement (USMCA) in the years 2005, 2010, and 2015. The objective is to identify the proportion of domestic value-added (DVA) that each country exports and the type of participation of each one in the region’s value chains. A value-added input-output model was employed using interregional matrices from the Organization for Economic Cooperation and Development (OECD) for the years under analysis. The findings suggest that Mexican exports have the highest foreign value-added (FVA), meaning that Mexico and Canada have been superficially inserted into the region’s value chains, while the US maintains complex chains with its trading partners.",2022,1,https://www.semanticscholar.org/paper/dcef1e474b0a8936f62133929cf146a95c82695d,dcef1e474b0a8936f62133929cf146a95c82695d,"[{'authorId': '2256206589', 'name': 'Brenda Murillo-Villanueva'}]"
"Monetary Policy between Mexico, United States of America, and Canada","This article examines the evolution of the monetary policy of the economies that make up the North American Free Trade Agreement ( NAFTA ), for the period 1980-2015. Based on an empirical analysis, which includes the scrutiny of stylized facts of the monetary variables of Canada, the United States and Mexico, causality tests Granger quality and error correction models ( VEC ), it is concluded that, in parallel to the trade integration process of these countries, the monetary side of NAFTA exhibits divergences and convergences that imply an asymmetric integration of the economy Mexican with the United States and, to a lesser extent, with Canada.",2022,1,https://www.semanticscholar.org/paper/a5f431f81704b4f8e5942df7e41cb82561573687,a5f431f81704b4f8e5942df7e41cb82561573687,"[{'authorId': '2149389569', 'name': 'Alberto Merced Castro Valencia'}]"
"Impact of the United Nations Sustainable Development Goals on the Comprehensive Progress of the United States, México, and Canada","In this article, we describe the impact of the United Nations Sustainable Development Goals on the integral progress of the United States, México, and Canada, which brings multiple benefits to all institutions, communities, and individuals in the mentioned countries, which since 1989 had signed a free trade agreement (NAFTA), now replaced by a new commercial treaty (USMCA) entered in operations in 2020. The United Nations Department of Economic and Social Affairs established 17 Sustainable Development Goals in 2015, whose scopes are projected to be fulfilled before 2030. Among the 17 compared objectives, only two, the Goal-1 (End poverty in all its forms everywhere), and Goal-4 (Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all) showed significant differences (p-value=0.012, and 0.001 respectively) via an analysis of variance (ANOVA) for the average achievement % distribution per Goal between countries. We hope that this essay can contribute in some way to the awakening of consciences for sustainable development.",2022,0,https://www.semanticscholar.org/paper/6de4b1fbdd461ba5d4c3031d20db25efd94b98ae,6de4b1fbdd461ba5d4c3031d20db25efd94b98ae,"[{'authorId': '1405646073', 'name': 'R. Peña-Sánchez'}]"
